year,id_match,match_number,stage,group,date_utc,match_status,result_type,home_team,away_team,home_name,away_name,home_score,away_score,home_penalties,away_penalties,winner,home_tactics,away_tactics,home_possession,away_possession,attendance,stadium,humidity,temperature,wind_speed,weather
2018,300331533,5.0,First stage,Group C,2018-06-16,0,1,FRA,AUS,,,2.0,1.0,0.0,0.0,FRA,4-3-3,4-5-1,,,41279.0,Ak Bars Arena,,,,
2018,300331515,7.0,First stage,Group D,2018-06-16,0,1,ARG,ISL,,,1.0,1.0,0.0,0.0,,4-5-1,4-4-2,,,44190.0,Otkrytiye Arena,,,,
2018,300331528,6.0,First stage,Group C,2018-06-16,0,1,PER,DEN,,,0.0,1.0,0.0,0.0,DEN,4-5-1,4-5-1,,,40502.0,Mordovia Arena,,,,
2018,300331523,8.0,First stage,Group D,2018-06-16,0,1,CRO,NGA,,,2.0,0.0,0.0,0.0,CRO,4-5-1,4-4-2,,,31136.0,Kaliningrad Stadium,,,,
2018,300331529,10.0,First stage,Group E,2018-06-17,0,1,CRC,SRB,,,0.0,1.0,0.0,0.0,SRB,3-6-1,4-5-1,,,41432.0,Samara Arena,,,,
2018,300331502,11.0,First stage,Group F,2018-06-17,0,1,GER,MEX,,,0.0,1.0,0.0,0.0,MEX,4-5-1,4-5-1,,,78011.0,Lenin,,,,
2018,300331525,9.0,First stage,Group E,2018-06-17,0,1,BRA,SUI,,,1.0,1.0,0.0,0.0,,4-3-3,4-5-1,,,43109.0,Rostov Arena,,,,
2018,300331499,12.0,First stage,Group F,2018-06-18,0,1,SWE,KOR,,,1.0,0.0,0.0,0.0,SWE,4-4-2,4-3-3,,,42300.0,Nizhny Novgorod Stadium,,,,
2018,300331539,13.0,First stage,Group G,2018-06-18,0,1,BEL,PAN,,,3.0,0.0,0.0,0.0,BEL,3-4-3,4-5-1,,,43257.0,Fisht Olympic Stadium,,,,
2018,300331554,14.0,First stage,Group G,2018-06-18,0,1,TUN,ENG,,,1.0,2.0,0.0,0.0,ENG,4-5-1,3-5-2,,,41064.0,Central Stadium,,,,
2018,300331495,17.0,First stage,Group A,2018-06-19,0,1,RUS,EGY,,,3.0,1.0,0.0,0.0,RUS,4-5-1,4-5-1,,,64468.0,Krestovsky Stadium,,,,
2018,300331550,16.0,First stage,Group H,2018-06-19,0,1,COL,JPN,,,1.0,2.0,0.0,0.0,JPN,4-5-1,4-5-1,,,40842.0,Mordovia Arena,,,,
2018,300331545,15.0,First stage,Group H,2018-06-19,0,1,POL,SEN,,,1.0,2.0,0.0,0.0,SEN,4-4-2,4-4-2,,,44190.0,Otkrytiye Arena,,,,
2018,300331511,19.0,First stage,Group B,2018-06-20,0,1,POR,MAR,,,1.0,0.0,0.0,0.0,POR,4-4-2,4-5-1,,,78011.0,Lenin,,,,
2018,300331530,18.0,First stage,Group A,2018-06-20,0,1,URU,KSA,,,1.0,0.0,0.0,0.0,URU,4-4-2,4-5-1,,,42678.0,Rostov Arena,,,,
2018,300331496,20.0,First stage,Group B,2018-06-20,0,1,IRN,ESP,,,0.0,1.0,0.0,0.0,ESP,4-5-1,4-5-1,,,42718.0,Ak Bars Arena,,,,
2018,300331518,22.0,First stage,Group C,2018-06-21,0,1,DEN,AUS,,,1.0,1.0,0.0,0.0,,4-5-1,4-5-1,,,40727.0,Samara Arena,,,,
2018,300331527,21.0,First stage,Group C,2018-06-21,0,1,FRA,PER,,,1.0,0.0,0.0,0.0,FRA,4-5-1,4-5-1,,,32789.0,Ekaterinburg Arena,,,,
2018,300331513,23.0,First stage,Group D,2018-06-21,0,1,ARG,CRO,,,0.0,3.0,0.0,0.0,CRO,3-4-3,4-5-1,,,43319.0,Nizhny Novgorod Stadium,,,,
2018,300331540,25.0,First stage,Group E,2018-06-22,0,1,BRA,CRC,,,2.0,0.0,0.0,0.0,BRA,4-3-3,3-6-1,,,64468.0,Krestovsky Stadium,,,,
2018,300331497,24.0,First stage,Group D,2018-06-22,0,1,NGA,ISL,,,2.0,0.0,0.0,0.0,NGA,3-5-2,4-4-2,,,40904.0,Central Stadium,,,,
2018,300340183,26.0,First stage,Group E,2018-06-22,0,1,SRB,SUI,,,1.0,2.0,0.0,0.0,SUI,4-5-1,4-5-1,,,33167.0,Kaliningrad Stadium,,,,
2018,300331501,27.0,First stage,Group F,2018-06-23,0,1,GER,SWE,,,2.0,1.0,0.0,0.0,GER,4-5-1,4-4-2,,,44287.0,Fisht Olympic Stadium,,,,
2018,300331547,29.0,First stage,Group G,2018-06-23,0,1,BEL,TUN,,,5.0,2.0,0.0,0.0,BEL,3-4-3,4-5-1,,,44190.0,Otkrytiye Arena,,,,
2018,300331549,28.0,First stage,Group F,2018-06-23,0,1,KOR,MEX,,,1.0,2.0,0.0,0.0,MEX,4-5-1,4-5-1,,,43472.0,Rostov Arena,,,,
2018,300331505,32.0,First stage,Group H,2018-06-24,0,1,JPN,SEN,,,2.0,2.0,0.0,0.0,,4-5-1,4-5-1,,,32572.0,Ekaterinburg Arena,,,,
2018,300331508,31.0,First stage,Group H,2018-06-24,0,1,POL,COL,,,0.0,3.0,0.0,0.0,COL,3-4-3,4-5-1,,,42873.0,Ak Bars Arena,,,,
2018,300331546,30.0,First stage,Group G,2018-06-24,0,1,ENG,PAN,,,6.0,1.0,0.0,0.0,ENG,3-5-2,4-5-1,,,43319.0,Nizhny Novgorod Stadium,,,,
2018,300331509,34.0,First stage,Group A,2018-06-25,0,1,KSA,EGY,,,2.0,1.0,0.0,0.0,KSA,4-5-1,4-4-2,,,36823.0,Central Stadium,,,,
2018,300331516,33.0,First stage,Group A,2018-06-25,0,1,URU,RUS,,,3.0,0.0,0.0,0.0,URU,4-4-2,4-5-1,,,41970.0,Samara Arena,,,,
2018,300331500,35.0,First stage,Group B,2018-06-25,0,1,IRN,POR,,,1.0,1.0,0.0,0.0,,4-5-1,4-4-2,,,41685.0,Mordovia Arena,,,,
2018,300340184,36.0,First stage,Group B,2018-06-25,0,1,ESP,MAR,,,2.0,2.0,0.0,0.0,,4-5-1,4-5-1,,,33973.0,Kaliningrad Stadium,,,,
2018,300331512,37.0,First stage,Group C,2018-06-26,0,1,DEN,FRA,,,0.0,0.0,0.0,0.0,,4-5-1,4-5-1,,,78011.0,Lenin,,,,
2018,300331506,38.0,First stage,Group C,2018-06-26,0,1,AUS,PER,,,0.0,2.0,0.0,0.0,PER,4-5-1,4-5-1,,,44073.0,Fisht Olympic Stadium,,,,
2018,300331519,39.0,First stage,Group D,2018-06-26,0,1,NGA,ARG,,,1.0,2.0,0.0,0.0,ARG,3-5-2,4-3-3,,,64468.0,Krestovsky Stadium,,,,
2018,300331510,40.0,First stage,Group D,2018-06-26,0,1,ISL,CRO,,,1.0,2.0,0.0,0.0,CRO,4-5-1,4-5-1,,,43472.0,Rostov Arena,,,,
2018,300331548,44.0,First stage,Group F,2018-06-27,0,1,MEX,SWE,,,0.0,3.0,0.0,0.0,SWE,4-5-1,4-4-2,,,33061.0,Ekaterinburg Arena,,,,
2018,300331532,43.0,First stage,Group F,2018-06-27,0,1,KOR,GER,,,2.0,0.0,0.0,0.0,KOR,4-5-1,4-5-1,,,41835.0,Ak Bars Arena,,,,
2018,300331534,42.0,First stage,Group E,2018-06-27,0,1,SUI,CRC,,,2.0,2.0,0.0,0.0,,4-5-1,3-6-1,,,43319.0,Nizhny Novgorod Stadium,,,,
2018,300331521,41.0,First stage,Group E,2018-06-27,0,1,SRB,BRA,,,0.0,2.0,0.0,0.0,BRA,4-5-1,4-3-3,,,44190.0,Otkrytiye Arena,,,,
2018,300331520,46.0,First stage,Group G,2018-06-28,0,1,PAN,TUN,,,1.0,2.0,0.0,0.0,TUN,4-5-1,4-3-3,,,37168.0,Mordovia Arena,,,,
2018,300340182,45.0,First stage,Group G,2018-06-28,0,1,ENG,BEL,,,0.0,1.0,0.0,0.0,BEL,3-5-2,3-6-1,,,33973.0,Kaliningrad Stadium,,,,
2018,300331507,47.0,First stage,Group H,2018-06-28,0,1,JPN,POL,,,0.0,1.0,0.0,0.0,POL,4-4-2,4-4-2,,,42189.0,Central Stadium,,,,
2018,300331553,48.0,First stage,Group H,2018-06-28,0,1,SEN,COL,,,0.0,1.0,0.0,0.0,COL,4-4-2,4-5-1,,,41970.0,Samara Arena,,,,
2018,300331537,50.0,Round of 16,,2018-06-30,0,1,FRA,ARG,,,4.0,3.0,0.0,0.0,FRA,4-5-1,4-3-3,,,42873.0,Ak Bars Arena,,,,
2018,300331544,49.0,Round of 16,,2018-06-30,0,1,URU,POR,,,2.0,1.0,0.0,0.0,URU,4-4-2,4-4-2,,,44287.0,Fisht Olympic Stadium,,,,
2018,300331517,51.0,Round of 16,,2018-07-01,0,2,ESP,RUS,,,1.0,1.0,3.0,4.0,RUS,4-5-1,,,,78011.0,Lenin,,,,
2018,300331498,52.0,Round of 16,,2018-07-01,0,2,CRO,DEN,,,1.0,1.0,3.0,2.0,CRO,4-5-1,4-4-2,,,40851.0,Nizhny Novgorod Stadium,,,,
2018,300331535,53.0,Round of 16,,2018-07-02,0,1,BRA,MEX,,,2.0,0.0,0.0,0.0,BRA,4-3-3,4-3-3,,,41970.0,Samara Arena,,,,
2018,300331551,54.0,Round of 16,,2018-07-02,0,1,BEL,JPN,,,3.0,2.0,0.0,0.0,BEL,3-4-3,4-5-1,,,41466.0,Rostov Arena,,,,
2018,300331514,55.0,Round of 16,,2018-07-03,0,1,SWE,SUI,,,1.0,0.0,0.0,0.0,SWE,4-4-2,4-5-1,,,64042.0,Krestovsky Stadium,,,,
2018,300331542,56.0,Round of 16,,2018-07-03,0,2,COL,ENG,,,1.0,1.0,3.0,4.0,ENG,4-4-2,3-5-2,,,44190.0,Otkrytiye Arena,,,,
2018,300331543,57.0,Quarter-final,,2018-07-06,0,1,URU,FRA,,,0.0,2.0,0.0,0.0,FRA,4-4-2,4-5-1,,,43319.0,Nizhny Novgorod Stadium,,,,
2018,300331538,58.0,Quarter-final,,2018-07-06,0,1,BRA,BEL,,,1.0,2.0,0.0,0.0,BEL,4-3-3,4-3-3,,,42873.0,Ak Bars Arena,,,,
2018,300331541,60.0,Quarter-final,,2018-07-07,0,1,SWE,ENG,,,0.0,2.0,0.0,0.0,ENG,4-4-2,3-5-2,,,39991.0,Samara Arena,,,,
2018,300331504,59.0,Quarter-final,,2018-07-07,0,2,RUS,CRO,,,2.0,2.0,3.0,4.0,CRO,4-4-2,4-5-1,,,44287.0,Fisht Olympic Stadium,,,,
2018,300331531,61.0,Semi-final,,2018-07-10,0,1,FRA,BEL,,,1.0,0.0,0.0,0.0,FRA,4-5-1,4-3-3,,,64286.0,Krestovsky Stadium,,,,
2018,300331522,62.0,Semi-final,,2018-07-11,0,3,CRO,ENG,,,2.0,1.0,0.0,0.0,CRO,4-5-1,3-5-2,,,78011.0,Lenin,,,,
2018,300331536,63.0,Play-off for third place,,2018-07-14,0,1,BEL,ENG,,,2.0,0.0,0.0,0.0,BEL,3-4-3,3-5-2,,,64406.0,Krestovsky Stadium,,,,
2018,300331552,64.0,Final,,2018-07-15,0,1,FRA,CRO,,,4.0,2.0,0.0,0.0,FRA,4-5-1,4-5-1,,,78011.0,Lenin,,,,
2022,400128082,1.0,First stage,Group A,2022-11-20,0,1,QAT,ECU,Qatar,Ecuador,0.0,2.0,0.0,0.0,ECU,5-3-2,4-4-2,47.09,52.91,67372.0,Al Bayt Stadium,61.0,24.0,8.0,Clear Night
2022,400235458,3.0,First stage,Group B,2022-11-21,0,1,ENG,IRN,England,IR Iran,6.0,2.0,0.0,0.0,ENG,4-3-3,5-3-2,73.95,26.05,45334.0,Khalifa International Stadium,51.0,26.0,6.0,Sunny
2022,400235449,2.0,First stage,Group A,2022-11-21,0,1,SEN,NED,Senegal,Netherlands,0.0,2.0,0.0,0.0,NED,4-5-1,3-5-2,46.98,53.02,41721.0,Al Thumama Stadium,65.0,24.0,5.0,Clear Night
2022,400235455,4.0,First stage,Group B,2022-11-21,0,1,USA,WAL,United States,Wales,1.0,1.0,0.0,0.0,,4-3-3,5-3-2,57.77,42.23,43418.0,Ahmad Bin Ali Stadium,71.0,23.0,4.0,Clear Night
2022,400235461,8.0,First stage,Group C,2022-11-22,0,1,ARG,KSA,Argentina,Saudi Arabia,1.0,2.0,0.0,0.0,KSA,4-4-2,4-3-3,65.83,34.17,88012.0,Lusail Stadium,47.0,27.0,3.0,Sunny
2022,400235466,6.0,First stage,Group D,2022-11-22,0,1,DEN,TUN,Denmark,Tunisia,0.0,0.0,0.0,0.0,,3-5-2,3-4-3,58.83,41.17,42925.0,Education City Stadium,54.0,26.0,2.0,Sunny
2022,400235463,7.0,First stage,Group C,2022-11-22,0,1,MEX,POL,Mexico,Poland,0.0,0.0,0.0,0.0,,4-3-3,4-5-1,59.27,40.73,39369.0,Stadium 974,54.0,24.0,2.0,Clear Night
2022,400235470,5.0,First stage,Group D,2022-11-22,0,1,FRA,AUS,France,Australia,4.0,1.0,0.0,0.0,FRA,4-3-3,4-3-3,60.67,39.33,40875.0,Al Janoub Stadium,72.0,22.0,2.0,Clear Night
2022,400235481,12.0,First stage,Group F,2022-11-23,0,1,MAR,CRO,Morocco,Croatia,0.0,0.0,0.0,0.0,,4-3-3,4-3-3,37.27,62.73,59407.0,Al Bayt Stadium,37.0,27.0,3.0,Sunny
2022,400235476,11.0,First stage,Group E,2022-11-23,0,1,GER,JPN,Germany,Japan,1.0,2.0,0.0,0.0,JPN,4-5-1,4-5-1,70.58,29.42,42608.0,Khalifa International Stadium,42.0,26.0,3.0,Sunny
2022,400235472,10.0,First stage,Group E,2022-11-23,0,1,ESP,CRC,Spain,Costa Rica,7.0,0.0,0.0,0.0,ESP,4-3-3,4-4-2,76.74,23.26,40013.0,Al Thumama Stadium,50.0,24.0,2.0,Clear Night
2022,400235477,9.0,First stage,Group F,2022-11-23,0,1,BEL,CAN,Belgium,Canada,1.0,0.0,0.0,0.0,BEL,3-5-2,3-4-3,51.8,48.2,40432.0,Ahmad Bin Ali Stadium,56.0,22.0,1.0,Clear Night
2022,400235484,16.0,First stage,Group G,2022-11-24,0,1,BRA,SRB,Brazil,Serbia,2.0,0.0,0.0,0.0,BRA,4-3-3,3-4-3,57.69,42.31,88103.0,Lusail Stadium,45.0,23.0,1.0,Cloudy Night
2022,400235493,15.0,First stage,Group H,2022-11-24,0,1,POR,GHA,Portugal,Ghana,3.0,2.0,0.0,0.0,POR,4-3-3,3-5-2,61.8,38.2,42662.0,Stadium 974,39.0,25.0,1.0,Partly Cloudy Night
2022,400235488,13.0,First stage,Group G,2022-11-24,0,1,SUI,CMR,Switzerland,Cameroon,1.0,0.0,0.0,0.0,SUI,4-3-3,4-3-3,49.22,50.78,39089.0,Al Janoub Stadium,19.0,29.0,2.0,Partly Cloudy
2022,400235491,14.0,First stage,Group H,2022-11-24,0,1,URU,KOR,Uruguay,Korea Republic,0.0,0.0,0.0,0.0,,4-3-3,4-3-3,56.55,43.45,41663.0,Education City Stadium,33.0,27.0,4.0,Partly Cloudy
2022,400235453,17.0,First stage,Group B,2022-11-25,0,1,WAL,IRN,Wales,IR Iran,0.0,2.0,0.0,0.0,IRN,3-4-3,4-3-3,59.88,40.12,40875.0,Ahmad Bin Ali Stadium,37.0,30.0,3.0,Sunny
2022,400235448,18.0,First stage,Group A,2022-11-25,0,1,QAT,SEN,Qatar,Senegal,1.0,3.0,0.0,0.0,SEN,5-3-2,4-4-2,46.17,53.83,41797.0,Al Thumama Stadium,45.0,28.0,4.0,Sunny
2022,400235452,19.0,First stage,Group A,2022-11-25,0,1,NED,ECU,Netherlands,Ecuador,1.0,1.0,0.0,0.0,,3-5-2,3-4-3,54.65,45.35,44833.0,Khalifa International Stadium,57.0,26.0,3.0,Clear Night
2022,400235457,20.0,First stage,Group B,2022-11-25,0,1,ENG,USA,England,United States,0.0,0.0,0.0,0.0,,4-3-3,4-3-3,54.31,45.69,68463.0,Al Bayt Stadium,66.0,25.0,2.0,Clear Night
2022,400235469,21.0,First stage,Group D,2022-11-26,0,1,TUN,AUS,Tunisia,Australia,0.0,1.0,0.0,0.0,AUS,3-4-3,4-4-2,54.4,45.6,41823.0,Al Janoub Stadium,32.0,31.0,2.0,Partly Cloudy
2022,400235459,22.0,First stage,Group C,2022-11-26,0,1,POL,KSA,Poland,Saudi Arabia,2.0,0.0,0.0,0.0,POL,4-5-1,4-5-1,37.85,62.15,44259.0,Education City Stadium,47.0,29.0,3.0,Partly Cloudy
2022,400235467,23.0,First stage,Group D,2022-11-26,0,1,FRA,DEN,France,Denmark,2.0,1.0,0.0,0.0,FRA,4-5-1,3-4-3,49.5,50.5,42860.0,Stadium 974,57.0,27.0,2.0,Clear Night
2022,400235462,24.0,First stage,Group C,2022-11-26,0,1,ARG,MEX,Argentina,Mexico,2.0,0.0,0.0,0.0,ARG,4-4-2,5-3-2,56.42,43.58,88966.0,Lusail Stadium,71.0,24.0,1.0,Clear Night
2022,400235474,28.0,First stage,Group E,2022-11-27,0,1,ESP,GER,Spain,Germany,1.0,1.0,0.0,0.0,,4-3-3,4-5-1,59.23,40.77,68895.0,Al Bayt Stadium,69.0,24.0,3.0,Clear Night
2022,400235471,25.0,First stage,Group E,2022-11-27,0,1,JPN,CRC,Japan,Costa Rica,0.0,1.0,0.0,0.0,CRC,4-5-1,3-6-1,55.29,44.71,41479.0,Ahmad Bin Ali Stadium,29.0,32.0,5.0,Sunny
2022,400235480,26.0,First stage,Group F,2022-11-27,0,1,BEL,MAR,Belgium,Morocco,0.0,2.0,0.0,0.0,MAR,3-4-3,4-3-3,63.17,36.83,43738.0,Al Thumama Stadium,39.0,30.0,5.0,Sunny
2022,400235482,27.0,First stage,Group F,2022-11-27,0,1,CRO,CAN,Croatia,Canada,4.0,1.0,0.0,0.0,CRO,4-3-3,4-4-2,46.79,53.21,44374.0,Khalifa International Stadium,49.0,26.0,4.0,Clear Night
2022,400235485,31.0,First stage,Group G,2022-11-28,0,1,BRA,SUI,Brazil,Switzerland,1.0,0.0,0.0,0.0,BRA,4-3-3,4-5-1,54.17,45.83,43649.0,Stadium 974,61.0,26.0,5.0,Clear Night
2022,400235492,32.0,First stage,Group H,2022-11-28,0,1,POR,URU,Portugal,Uruguay,2.0,0.0,0.0,0.0,POR,4-3-3,5-3-2,59.6,40.4,88668.0,Lusail Stadium,71.0,24.0,5.0,Partly Cloudy Night
2022,400235487,29.0,First stage,Group G,2022-11-28,0,1,CMR,SRB,Cameroon,Serbia,3.0,3.0,0.0,0.0,,4-3-3,3-4-3,43.93,56.07,39789.0,Al Janoub Stadium,40.0,31.0,7.0,Sunny
2022,400235489,30.0,First stage,Group H,2022-11-28,0,1,KOR,GHA,Korea Republic,Ghana,2.0,3.0,0.0,0.0,GHA,4-5-1,4-5-1,59.71,40.29,43983.0,Education City Stadium,47.0,29.0,7.0,Sunny
2022,400235450,36.0,First stage,Group A,2022-11-29,0,1,NED,QAT,Netherlands,Qatar,2.0,0.0,0.0,0.0,NED,3-5-2,5-3-2,59.32,40.68,66784.0,Al Bayt Stadium,71.0,26.0,2.0,Partly Cloudy Night
2022,400235451,35.0,First stage,Group A,2022-11-29,0,1,ECU,SEN,Ecuador,Senegal,1.0,2.0,0.0,0.0,SEN,4-3-3,4-3-3,57.62,42.38,44569.0,Khalifa International Stadium,71.0,25.0,2.0,Partly Cloudy Night
2022,400235454,33.0,First stage,Group B,2022-11-29,0,1,WAL,ENG,Wales,England,0.0,3.0,0.0,0.0,ENG,4-5-1,4-3-3,38.07,61.93,44297.0,Ahmad Bin Ali Stadium,75.0,24.0,1.0,Partly Cloudy Night
2022,400235456,34.0,First stage,Group B,2022-11-29,0,1,IRN,USA,IR Iran,United States,0.0,1.0,0.0,0.0,USA,4-5-1,4-3-3,47.34,52.66,42127.0,Al Thumama Stadium,75.0,24.0,1.0,Partly Cloudy Night
2022,400235468,37.0,First stage,Group D,2022-11-30,0,1,AUS,DEN,Australia,Denmark,1.0,0.0,0.0,0.0,AUS,4-4-2,4-3-3,34.35,65.65,41232.0,Al Janoub Stadium,70.0,26.0,3.0,Partly Cloudy
2022,400235465,38.0,First stage,Group D,2022-11-30,0,1,TUN,FRA,Tunisia,France,1.0,0.0,0.0,0.0,TUN,3-4-3,4-3-3,37.09,62.91,43627.0,Education City Stadium,70.0,26.0,3.0,Partly Cloudy
2022,400235464,39.0,First stage,Group C,2022-11-30,0,1,POL,ARG,Poland,Argentina,0.0,2.0,0.0,0.0,ARG,4-5-1,4-3-3,30.38,69.62,44089.0,Stadium 974,71.0,24.0,1.0,Partly Cloudy Night
2022,400235460,40.0,First stage,Group C,2022-11-30,0,1,KSA,MEX,Saudi Arabia,Mexico,1.0,2.0,0.0,0.0,MEX,4-4-2,4-5-1,39.59,60.41,84985.0,Lusail Stadium,71.0,24.0,1.0,Partly Cloudy Night
2022,400235478,41.0,First stage,Group F,2022-12-01,0,1,CRO,BEL,Croatia,Belgium,0.0,0.0,0.0,0.0,,4-3-3,3-4-3,49.72,50.28,43984.0,Ahmad Bin Ali Stadium,56.0,27.0,3.0,Clear Night
2022,400235479,42.0,First stage,Group F,2022-12-01,0,1,CAN,MAR,Canada,Morocco,1.0,2.0,0.0,0.0,MAR,4-4-2,4-3-3,57.06,42.94,43102.0,Al Thumama Stadium,59.0,27.0,3.0,Clear Night
2022,400235475,43.0,First stage,Group E,2022-12-01,0,1,JPN,ESP,Japan,Spain,2.0,1.0,0.0,0.0,JPN,3-4-3,4-3-3,20.34,79.66,44851.0,Khalifa International Stadium,62.0,24.0,3.0,Cloudy Night
2022,400235473,44.0,First stage,Group E,2022-12-01,0,1,CRC,GER,Costa Rica,Germany,2.0,4.0,0.0,0.0,GER,5-4-1,4-3-3,33.41,66.59,67054.0,Al Bayt Stadium,73.0,23.0,3.0,Clear Night
2022,400235483,48.0,First stage,Group G,2022-12-02,0,1,CMR,BRA,Cameroon,Brazil,1.0,0.0,0.0,0.0,CMR,4-4-2,4-4-2,37.79,62.21,85986.0,Lusail Stadium,79.0,24.0,4.0,Clear Night
2022,400235486,47.0,First stage,Group G,2022-12-02,0,1,SRB,SUI,Serbia,Switzerland,2.0,3.0,0.0,0.0,SUI,3-5-2,4-5-1,51.48,48.52,41378.0,Stadium 974,79.0,24.0,4.0,Clear Night
2022,400235494,45.0,First stage,Group H,2022-12-02,0,1,GHA,URU,Ghana,Uruguay,0.0,2.0,0.0,0.0,URU,4-5-1,4-3-3,53.14,46.86,43443.0,Al Janoub Stadium,64.0,26.0,5.0,Partly Cloudy Night
2022,400235490,46.0,First stage,Group H,2022-12-02,0,1,KOR,POR,Korea Republic,Portugal,2.0,1.0,0.0,0.0,KOR,4-3-3,4-5-1,39.24,60.76,44097.0,Education City Stadium,64.0,26.0,5.0,Partly Cloudy Night
2022,400128136,49.0,Round of 16,,2022-12-03,0,1,NED,USA,Netherlands,United States,3.0,1.0,0.0,0.0,NED,3-5-2,4-3-3,42.41,57.59,44846.0,Khalifa International Stadium,59.0,26.0,5.0,Clear Night
2022,400128131,50.0,Round of 16,,2022-12-03,0,1,ARG,AUS,Argentina,Australia,2.0,1.0,0.0,0.0,ARG,4-3-3,4-4-2,60.43,39.57,45032.0,Ahmad Bin Ali Stadium,72.0,24.0,3.0,Clear Night
2022,400128135,52.0,Round of 16,,2022-12-04,0,1,FRA,POL,France,Poland,3.0,1.0,0.0,0.0,FRA,4-5-1,4-5-1,53.83,46.17,40989.0,Al Thumama Stadium,63.0,26.0,4.0,Partly Cloudy Night
2022,400128134,51.0,Round of 16,,2022-12-04,0,1,ENG,SEN,England,Senegal,3.0,0.0,0.0,0.0,ENG,4-3-3,4-4-2,58.33,41.67,65985.0,Al Bayt Stadium,71.0,24.0,2.0,Partly Cloudy Night
2022,400128132,53.0,Round of 16,,2022-12-05,0,2,JPN,CRO,Japan,Croatia,1.0,1.0,1.0,3.0,CRO,3-4-3,4-3-3,41.64,58.36,42523.0,Al Janoub Stadium,53.0,25.0,3.0,Clear Night
2022,400128133,54.0,Round of 16,,2022-12-05,0,1,BRA,KOR,Brazil,Korea Republic,4.0,1.0,0.0,0.0,BRA,4-3-3,4-4-2,52.76,47.24,43847.0,Stadium 974,71.0,25.0,1.0,Cloudy Night
2022,400128130,56.0,Round of 16,,2022-12-06,0,1,POR,SUI,Portugal,Switzerland,6.0,1.0,0.0,0.0,POR,4-3-3,3-5-2,46.84,53.16,83720.0,Lusail Stadium,78.0,24.0,4.0,Partly Cloudy Night
2022,400128137,55.0,Round of 16,,2022-12-06,0,2,MAR,ESP,Morocco,Spain,0.0,0.0,3.0,0.0,MAR,4-3-3,4-3-3,28.4,71.6,44667.0,Education City Stadium,63.0,25.0,4.0,Partly Cloudy Night
2022,400128141,58.0,Quarter-final,,2022-12-09,0,2,CRO,BRA,Croatia,Brazil,1.0,1.0,4.0,2.0,CRO,4-3-3,4-3-3,51.76,48.24,43893.0,Education City Stadium,44.0,23.0,6.0,Clear Night
2022,400128139,57.0,Quarter-final,,2022-12-09,0,2,NED,ARG,Netherlands,Argentina,2.0,2.0,3.0,4.0,ARG,3-5-2,3-5-2,53.35,46.65,88235.0,Lusail Stadium,54.0,21.0,6.0,Clear Night
2022,400128140,60.0,Quarter-final,,2022-12-10,0,1,MAR,POR,Morocco,Portugal,1.0,0.0,0.0,0.0,MAR,4-3-3,4-3-3,31.31,68.69,44198.0,Al Thumama Stadium,57.0,21.0,5.0,Clear Night
2022,400128138,59.0,Quarter-final,,2022-12-10,0,1,ENG,FRA,England,France,1.0,2.0,0.0,0.0,FRA,4-3-3,4-5-1,57.91,42.09,68895.0,Al Bayt Stadium,58.0,19.0,4.0,Clear Night
2022,400128143,61.0,Semi-final,,2022-12-13,0,1,ARG,CRO,Argentina,Croatia,3.0,0.0,0.0,0.0,ARG,4-4-2,4-3-3,41.34,58.66,88966.0,Lusail Stadium,69.0,21.0,2.0,Clear Night
2022,400128142,62.0,Semi-final,,2022-12-14,0,1,FRA,MAR,France,Morocco,2.0,0.0,0.0,0.0,FRA,4-3-3,3-4-3,40.78,59.22,68294.0,Al Bayt Stadium,76.0,20.0,1.0,Clear Night
2022,400128144,63.0,Play-off for third place,,2022-12-17,0,1,CRO,MAR,Croatia,Morocco,2.0,1.0,0.0,0.0,CRO,4-4-2,4-3-3,48.83,51.17,44137.0,Khalifa International Stadium,57.0,23.0,5.0,Clear Night
2022,400128145,64.0,Final,,2022-12-18,0,2,ARG,FRA,Argentina,France,3.0,3.0,4.0,2.0,ARG,4-3-3,4-3-3,51.88,48.12,88966.0,Lusail Stadium,62.0,22.0,5.0,Partly Cloudy Night
2026,400021443,1.0,First Stage,Group A,2026-06-11,0,1,MEX,RSA,Mexico,South Africa,2.0,0.0,,,MEX,4-1-2-3,5-3-2,,,80824.0,Mexico City Stadium,,,,
2026,400021441,2.0,First Stage,Group A,2026-06-12,0,1,KOR,CZE,Korea Republic,Czechia,2.0,1.0,,,KOR,3-4-3,5-2-3,,,44985.0,Guadalajara Stadium,,,,
2026,400021449,3.0,First Stage,Group B,2026-06-12,0,1,CAN,BIH,Canada,Bosnia and Herzegovina,1.0,1.0,,,,4-4-2,4-4-2,,,43002.0,Toronto Stadium,,,,
2026,400021458,4.0,First Stage,Group D,2026-06-13,0,1,USA,PAR,USA,Paraguay,4.0,1.0,,,USA,4-2-3-1,4-4-2,,,70492.0,Los Angeles Stadium,,,,
2026,400021447,8.0,First Stage,Group B,2026-06-13,0,1,QAT,SUI,Qatar,Switzerland,1.0,1.0,,,,4-2-3-1,4-3-3,,,67966.0,San Francisco Bay Area Stadium,,,,
2026,400021456,7.0,First Stage,Group C,2026-06-13,0,1,BRA,MAR,Brazil,Morocco,1.0,1.0,,,,4-4-2,4-2-3-1,,,80663.0,New York/New Jersey Stadium,,,,
